1.00	0.64	0.71	0.50	1	1.00	0.25	0.40	24.25	25.89
0.92	0.70	0.76	0.56	1	0.40	0.25	0.40	28.88	32.54
0.92	0.70	0.76	0.56	1	0.60	0.25	0.40	29.68	29.44
0.92	0.70	0.76	0.56	1	0.80	0.25	0.40	28.83	29.36
0.92	0.70	0.76	0.56	1	1.00	0.25	0.40	27.90	34.20
0.88	0.73	0.71	0.67	1	0.40	0.25	0.40	26.48	30.91
0.88	0.73	0.71	0.67	1	0.60	0.25	0.40	27.02	25.63
0.88	0.73	0.71	0.67	1	0.80	0.25	0.40	26.33	27.36
0.88	0.73	0.71	0.67	1	1.00	0.25	0.40	25.36	31.90
0.84	0.76	0.76	0.67	1	0.40	0.25	0.40	23.75	27.38
0.84	0.76	0.76	0.67	1	0.60	0.25	0.40	24.23	25.02
0.84	0.76	0.76	0.67	1	0.80	0.25	0.40	23.67	24.80
0.84	0.76	0.76	0.67	1	1.00	0.25	0.40	22.79	28.79
0.81	0.79	0.82	0.67	1	0.40	0.25	0.40	35.65	41.07
0.81	0.79	0.82	0.67	1	0.60	0.25	0.40	37.26	34.62
0.81	0.79	0.82	0.67	1	0.80	0.25	0.40	36.97	33.87
0.81	0.79	0.82	0.67	1	1.00	0.25	0.40	36.03	42.86
0.78	0.82	1.00	0.56	1	0.40	0.25	0.40	33.16	33.91
0.78	0.82	1.00	0.56	1	0.60	0.25	0.40	32.40	34.07
0.78	0.82	1.00	0.56	1	0.80	0.25	0.40	33.12	34.17
0.78	0.82	1.00	0.56	1	1.00	0.25	0.40	32.41	33.78
0.76	0.85	0.59	1.00	0.5	0.40	0.25	0.40	10.42	13.39
0.76	0.85	0.59	1.00	0.5	0.60	0.25	0.40	10.46	13.72
0.76	0.85	0.59	1.00	0.5	0.80	0.25	0.40	10.32	13.57
0.76	0.85	0.59	1.00	0.5	1.00	0.25	0.40	10.45	13.79
0.72	0.88	0.65	1.00	0.5	0.40	0.25	0.40	10.64	13.67
0.72	0.88	0.65	1.00	0.5	0.60	0.25	0.40	10.72	14.11
0.72	0.88	0.65	1.00	0.5	0.80	0.25	0.40	10.55	13.80
0.72	0.88	0.65	1.00	0.5	1.00	0.25	0.40	10.68	14.21
0.70	0.91	0.71	1.00	0.5	0.40	0.25	0.40	11.45	13.20
0.70	0.91	0.71	1.00	0.5	0.60	0.25	0.40	11.46	13.54
0.70	0.91	0.71	1.00	0.5	0.80	0.25	0.40	11.32	13.32
0.70	0.91	0.71	1.00	0.5	1.00	0.25	0.40	11.49	13.51
0.67	0.94	0.76	1.00	0.5	0.40	0.25	0.40	11.45	14.86
0.67	0.94	0.76	1.00	0.5	0.60	0.25	0.40	11.42	14.75
0.67	0.94	0.76	1.00	0.5	0.80	0.25	0.40	11.33	15.00
0.67	0.94	0.76	1.00	0.5	1.00	0.25	0.40	11.43	14.74
0.65	0.97	0.82	1.00	0.5	0.40	0.25	0.40	15.41	19.23
0.65	0.97	0.82	1.00	0.5	0.60	0.25	0.40	15.18	19.34
0.65	0.97	0.82	1.00	0.5	0.80	0.25	0.40	15.34	19.32
0.65	0.97	0.82	1.00	0.5	1.00	0.25	0.40	15.19	19.30
0.63	1.00	0.88	1.00	0.5	0.40	0.25	0.40	12.88	14.37
0.63	1.00	0.88	1.00	0.5	0.60	0.25	0.40	13.00	14.57
0.63	1.00	0.88	1.00	0.5	0.80	0.25	0.40	12.97	14.27
0.63	1.00	0.88	1.00	0.5	1.00	0.25	0.40	13.04	14.24
1.00	0.64	0.71	0.50	1	0.40	0.25	0.60	24.28	25.68
1.00	0.64	0.71	0.50	1	0.60	0.25	0.60	24.40	26.02
1.00	0.64	0.71	0.50	1	0.80	0.25	0.60	24.11	25.84
1.00	0.64	0.71	0.50	1	1.00	0.25	0.60	24.35	26.14
0.92	0.70	0.76	0.56	1	0.40	0.25	0.60	28.07	34.14
0.92	0.70	0.76	0.56	1	0.60	0.25	0.60	29.01	32.85
0.92	0.70	0.76	0.56	1	0.80	0.25	0.60	29.62	30.08
0.92	0.70	0.76	0.56	1	1.00	0.25	0.60	29.05	29.67
0.88	0.73	0.71	0.67	1	0.40	0.25	0.60	25.41	31.73
0.88	0.73	0.71	0.67	1	0.60	0.25	0.60	26.47	31.01
0.88	0.73	0.71	0.67	1	0.80	0.25	0.60	26.89	25.90
0.88	0.73	0.71	0.67	1	1.00	0.25	0.60	26.46	27.40
0.84	0.76	0.76	0.67	1	0.40	0.25	0.60	22.93	28.68
0.84	0.76	0.76	0.67	1	0.60	0.25	0.60	23.84	27.54
0.84	0.76	0.76	0.67	1	0.80	0.25	0.60	24.17	25.35
0.84	0.76	0.76	0.67	1	1.00	0.25	0.60	23.87	24.93
0.81	0.79	0.82	0.67	1	0.40	0.25	0.60	35.78	43.12
0.81	0.79	0.82	0.67	1	0.60	0.25	0.60	35.48	41.22
0.81	0.79	0.82	0.67	1	0.80	0.25	0.60	36.97	35.10
0.81	0.79	0.82	0.67	1	1.00	0.25	0.60	36.70	34.29
0.78	0.82	1.00	0.56	1	0.40	0.25	0.60	32.52	33.85
0.78	0.82	1.00	0.56	1	0.60	0.25	0.60	33.28	34.11
0.78	0.82	1.00	0.56	1	0.80	0.25	0.60	32.33	34.48
0.78	0.82	1.00	0.56	1	1.00	0.25	0.60	33.24	34.50
0.76	0.85	0.59	1.00	0.5	0.40	0.25	0.60	10.39	13.60
0.76	0.85	0.59	1.00	0.5	0.60	0.25	0.60	10.34	13.36
0.76	0.85	0.59	1.00	0.5	0.80	0.25	0.60	10.35	13.65
0.76	0.85	0.59	1.00	0.5	1.00	0.25	0.60	10.38	13.49
0.72	0.88	0.65	1.00	0.5	0.40	0.25	0.60	10.77	14.14
0.72	0.88	0.65	1.00	0.5	0.60	0.25	0.60	10.68	13.77
0.72	0.88	0.65	1.00	0.5	0.80	0.25	0.60	10.68	14.30
0.72	0.88	0.65	1.00	0.5	1.00	0.25	0.60	10.70	13.87
0.70	0.91	0.71	1.00	0.5	0.40	0.25	0.60	11.22	14.44
0.70	0.91	0.71	1.00	0.5	0.60	0.25	0.60	11.16	14.27
0.70	0.91	0.71	1.00	0.5	0.80	0.25	0.60	11.10	14.67
0.70	0.91	0.71	1.00	0.5	1.00	0.25	0.60	11.14	14.40
0.67	0.94	0.76	1.00	0.5	0.40	0.25	0.60	11.59	13.46
0.67	0.94	0.76	1.00	0.5	0.60	0.25	0.60	11.60	13.70
0.67	0.94	0.76	1.00	0.5	0.80	0.25	0.60	11.53	13.59
0.67	0.94	0.76	1.00	0.5	1.00	0.25	0.60	11.61	13.83
0.65	0.97	0.82	1.00	0.5	0.40	0.25	0.60	15.16	19.14
0.65	0.97	0.82	1.00	0.5	0.60	0.25	0.60	15.36	19.18
0.65	0.97	0.82	1.00	0.5	0.80	0.25	0.60	15.12	19.37
0.65	0.97	0.82	1.00	0.5	1.00	0.25	0.60	15.36	19.29
0.63	1.00	0.88	1.00	0.5	0.40	0.25	0.60	12.68	14.09
0.63	1.00	0.88	1.00	0.5	0.60	0.25	0.60	12.63	14.23
0.63	1.00	0.88	1.00	0.5	0.80	0.25	0.60	12.71	14.14
0.63	1.00	0.88	1.00	0.5	1.00	0.25	0.60	12.73	13.89
1.00	0.64	0.71	0.50	1	0.40	0.25	0.80	24.38	25.91
1.00	0.64	0.71	0.50	1	0.60	0.25	0.80	24.23	25.72
1.00	0.64	0.71	0.50	1	0.80	0.25	0.80	24.04	26.18
1.00	0.64	0.71	0.50	1	1.00	0.25	0.80	24.32	25.87
0.92	0.70	0.76	0.56	1	0.40	0.25	0.80	29.06	29.34
0.92	0.70	0.76	0.56	1	0.60	0.25	0.80	28.05	33.91
0.92	0.70	0.76	0.56	1	0.80	0.25	0.80	28.86	32.83
0.92	0.70	0.76	0.56	1	1.00	0.25	0.80	29.79	29.92
0.88	0.73	0.71	0.67	1	0.40	0.25	0.80	26.44	27.17
0.88	0.73	0.71	0.67	1	0.60	0.25	0.80	25.37	31.76
0.88	0.73	0.71	0.67	1	0.80	0.25	0.80	26.33	31.06
0.88	0.73	0.71	0.67	1	1.00	0.25	0.80	27.03	25.81
0.84	0.76	0.76	0.67	1	0.40	0.25	0.80	23.80	24.61
0.84	0.76	0.76	0.67	1	0.60	0.25	0.80	22.80	28.61
0.84	0.76	0.76	0.67	1	0.80	0.25	0.80	23.59	27.57
0.84	0.76	0.76	0.67	1	1.00	0.25	0.80	24.24	25.16
0.81	0.79	0.82	0.67	1	0.40	0.25	0.80	36.86	34.25
0.81	0.79	0.82	0.67	1	0.60	0.25	0.80	35.89	43.30
0.81	0.79	0.82	0.67	1	0.80	0.25	0.80	35.45	41.86
0.81	0.79	0.82	0.67	1	1.00	0.25	0.80	37.10	35.29
0.78	0.82	1.00	0.56	1	0.40	0.25	0.80	33.08	34.11
0.78	0.82	1.00	0.56	1	0.60	0.25	0.80	32.38	33.62
0.78	0.82	1.00	0.56	1	0.80	0.25	0.80	33.09	33.89
0.78	0.82	1.00	0.56	1	1.00	0.25	0.80	32.31	34.05
0.76	0.85	0.59	1.00	0.5	0.40	0.25	0.80	10.08	13.20
0.76	0.85	0.59	1.00	0.5	0.60	0.25	0.80	10.15	13.36
0.76	0.85	0.59	1.00	0.5	0.80	0.25	0.80	10.07	13.21
0.76	0.85	0.59	1.00	0.5	1.00	0.25	0.80	10.14	13.53
0.72	0.88	0.65	1.00	0.5	0.40	0.25	0.80	10.66	13.67
0.72	0.88	0.65	1.00	0.5	0.60	0.25	0.80	10.68	14.12
0.72	0.88	0.65	1.00	0.5	0.80	0.25	0.80	10.53	13.79
0.72	0.88	0.65	1.00	0.5	1.00	0.25	0.80	10.72	14.20
0.70	0.91	0.71	1.00	0.5	0.40	0.25	0.80	11.18	14.29
0.70	0.91	0.71	1.00	0.5	0.60	0.25	0.80	11.22	14.49
0.70	0.91	0.71	1.00	0.5	0.80	0.25	0.80	11.07	14.42
0.70	0.91	0.71	1.00	0.5	1.00	0.25	0.80	11.20	14.73
0.67	0.94	0.76	1.00	0.5	0.40	0.25	0.80	11.44	14.86
0.67	0.94	0.76	1.00	0.5	0.60	0.25	0.80	11.42	14.67
0.67	0.94	0.76	1.00	0.5	0.80	0.25	0.80	11.33	15.00
0.67	0.94	0.76	1.00	0.5	1.00	0.25	0.80	11.43	14.83
0.65	0.97	0.82	1.00	0.5	0.40	0.25	0.80	15.40	19.24
0.65	0.97	0.82	1.00	0.5	0.60	0.25	0.80	15.19	19.25
0.65	0.97	0.82	1.00	0.5	0.80	0.25	0.80	15.32	19.42
0.65	0.97	0.82	1.00	0.5	1.00	0.25	0.80	15.16	19.48
0.63	1.00	0.88	1.00	0.5	0.40	0.25	0.80	12.85	14.37
0.63	1.00	0.88	1.00	0.5	0.60	0.25	0.80	13.04	14.34
0.63	1.00	0.88	1.00	0.5	0.80	0.25	0.80	13.00	14.28
0.63	1.00	0.88	1.00	0.5	1.00	0.25	0.80	13.00	14.47
1.00	0.64	0.71	0.50	1	0.40	0.25	1.00	24.35	25.64
1.00	0.64	0.71	0.50	1	0.60	0.25	1.00	24.33	25.98
1.00	0.64	0.71	0.50	1	0.80	0.25	1.00	24.03	25.88
1.00	0.64	0.71	0.50	1	1.00	0.25	1.00	24.26	26.18
0.92	0.70	0.76	0.56	1	0.40	0.25	1.00	29.83	29.82
0.92	0.70	0.76	0.56	1	0.60	0.25	1.00	29.08	29.52
0.92	0.70	0.76	0.56	1	0.80	0.25	1.00	28.03	34.45
0.92	0.70	0.76	0.56	1	1.00	0.25	1.00	29.02	33.01
0.88	0.73	0.71	0.67	1	0.40	0.25	1.00	27.03	25.82
0.88	0.73	0.71	0.67	1	0.60	0.25	1.00	26.45	27.33
0.88	0.73	0.71	0.67	1	0.80	0.25	1.00	25.36	32.04
0.88	0.73	0.71	0.67	1	1.00	0.25	1.00	26.45	31.28
0.84	0.76	0.76	0.67	1	0.40	0.25	1.00	24.37	25.11
0.84	0.76	0.76	0.67	1	0.60	0.25	1.00	23.89	24.77
0.84	0.76	0.76	0.67	1	0.80	0.25	1.00	22.89	28.88
0.84	0.76	0.76	0.67	1	1.00	0.25	1.00	23.86	27.69
0.81	0.79	0.82	0.67	1	0.40	0.25	1.00	37.03	34.99
0.81	0.79	0.82	0.67	1	0.60	0.25	1.00	36.71	34.18
0.81	0.79	0.82	0.67	1	0.80	0.25	1.00	36.77	43.14
0.81	0.79	0.82	0.67	1	1.00	0.25	1.00	35.48	41.26
0.78	0.82	1.00	0.56	1	0.40	0.25	1.00	32.31	34.25
0.78	0.82	1.00	0.56	1	0.60	0.25	1.00	33.21	34.35
0.78	0.82	1.00	0.56	1	0.80	0.25	1.00	32.46	33.64
0.78	0.82	1.00	0.56	1	1.00	0.25	1.00	33.27	33.88
0.76	0.85	0.59	1.00	0.5	0.40	0.25	1.00	10.47	13.65
0.76	0.85	0.59	1.00	0.5	0.60	0.25	1.00	10.37	13.44
0.76	0.85	0.59	1.00	0.5	0.80	0.25	1.00	10.34	13.72
0.76	0.85	0.59	1.00	0.5	1.00	0.25	1.00	10.39	13.50
0.72	0.88	0.65	1.00	0.5	0.40	0.25	1.00	10.78	14.18
0.72	0.88	0.65	1.00	0.5	0.60	0.25	1.00	10.70	13.75
0.72	0.88	0.65	1.00	0.5	0.80	0.25	1.00	10.67	14.26
0.72	0.88	0.65	1.00	0.5	1.00	0.25	1.00	13.69	13.89
0.70	0.91	0.71	1.00	0.5	0.40	0.25	1.00	11.21	14.55
0.70	0.91	0.71	1.00	0.5	0.60	0.25	1.00	11.14	14.28
0.70	0.91	0.71	1.00	0.5	0.80	0.25	1.00	11.11	14.46
0.70	0.91	0.71	1.00	0.5	1.00	0.25	1.00	11.16	14.39
0.67	0.94	0.76	1.00	0.5	0.40	0.25	1.00	11.38	14.54
0.67	0.94	0.76	1.00	0.5	0.60	0.25	1.00	11.34	14.81
0.67	0.94	0.76	1.00	0.5	0.80	0.25	1.00	11.22	14.65
0.67	0.94	0.76	1.00	0.5	1.00	0.25	1.00	11.34	14.87
0.65	0.97	0.82	1.00	0.5	0.40	0.25	1.00	15.16	19.24
0.65	0.97	0.82	1.00	0.5	0.60	0.25	1.00	15.37	19.18
0.65	0.97	0.82	1.00	0.5	0.80	0.25	1.00	15.12	19.26
0.65	0.97	0.82	1.00	0.5	1.00	0.25	1.00	15.36	19.29
0.63	1.00	0.88	1.00	0.5	0.40	0.25	1.00	12.59	14.24
0.63	1.00	0.88	1.00	0.5	0.60	0.25	1.00	12.74	13.97
0.63	1.00	0.88	1.00	0.5	0.80	0.25	1.00	12.80	13.99
0.63	1.00	0.88	1.00	0.5	1.00	0.25	1.00	12.62	14.15
1.00	0.64	0.71	0.50	1	0.40	0.63	0.20	28.15	29.79
1.00	0.64	0.71	0.50	1	0.60	0.63	0.20	28.15	29.79
1.00	0.64	0.71	0.50	1	0.80	0.63	0.20	28.37	29.28
1.00	0.64	0.71	0.50	1	1.00	0.63	0.20	28.41	29.49
0.92	0.70	0.76	0.56	1	0.40	0.63	0.20	32.68	36.12
0.92	0.70	0.76	0.56	1	0.60	0.63	0.20	33.48	33.17
0.92	0.70	0.76	0.56	1	0.80	0.63	0.20	32.84	32.71
0.92	0.70	0.76	0.56	1	1.00	0.63	0.20	32.00	37.58
0.88	0.73	0.71	0.67	1	0.40	0.63	0.20	29.54	33.98
0.88	0.73	0.71	0.67	1	0.60	0.63	0.20	30.05	28.61
0.88	0.73	0.71	0.67	1	0.80	0.63	0.20	29.60	30.12
0.88	0.73	0.71	0.67	1	1.00	0.63	0.20	28.66	34.73
0.84	0.76	0.76	0.67	1	0.40	0.63	0.20	26.84	30.17
0.84	0.76	0.76	0.67	1	0.60	0.63	0.20	27.27	27.84
0.84	0.76	0.76	0.67	1	0.80	0.63	0.20	26.97	27.25
0.84	0.76	0.76	0.67	1	1.00	0.63	0.20	26.19	31.39
0.81	0.79	0.82	0.67	1	0.40	0.63	0.20	38.67	43.80
0.81	0.79	0.82	0.67	1	0.60	0.63	0.20	40.03	37.81
0.81	0.79	0.82	0.67	1	0.80	0.63	0.20	39.86	36.85
0.81	0.79	0.82	0.67	1	1.00	0.63	0.20	39.04	45.52
0.78	0.82	1.00	0.56	1	0.40	0.63	0.20	36.96	36.85
0.78	0.82	1.00	0.56	1	0.60	0.63	0.20	36.13	37.58
0.78	0.82	1.00	0.56	1	0.80	0.63	0.20	36.91	37.45
0.78	0.82	1.00	0.56	1	1.00	0.63	0.20	36.43	36.62
0.76	0.85	0.59	1.00	0.5	0.40	0.63	0.20	12.43	15.19
0.76	0.85	0.59	1.00	0.5	0.60	0.63	0.20	12.50	15.50
0.76	0.85	0.59	1.00	0.5	0.80	0.63	0.20	12.41	15.28
0.76	0.85	0.59	1.00	0.5	1.00	0.63	0.20	12.45	15.50
0.72	0.88	0.65	1.00	0.5	0.40	0.63	0.20	12.57	15.42
0.72	0.88	0.65	1.00	0.5	0.60	0.63	0.20	12.65	15.85
0.72	0.88	0.65	1.00	0.5	0.80	0.63	0.20	12.57	15.44
0.72	0.88	0.65	1.00	0.5	1.00	0.63	0.20	12.63	15.81
0.70	0.91	0.71	1.00	0.5	0.40	0.63	0.20	12.78	15.21
0.70	0.91	0.71	1.00	0.5	0.60	0.63	0.20	12.93	15.63
0.70	0.91	0.71	1.00	0.5	0.80	0.63	0.20	12.73	15.48
0.70	0.91	0.71	1.00	0.5	1.00	0.63	0.20	12.72	15.78
0.67	0.94	0.76	1.00	0.5	0.40	0.63	0.20	13.17	16.39
0.67	0.94	0.76	1.00	0.5	0.60	0.63	0.20	13.18	16.27
0.67	0.94	0.76	1.00	0.5	0.80	0.63	0.20	13.17	16.39
0.67	0.94	0.76	1.00	0.5	1.00	0.63	0.20	13.18	16.19
0.65	0.97	0.82	1.00	0.5	0.40	0.63	0.20	17.50	21.13
0.65	0.97	0.82	1.00	0.5	0.60	0.63	0.20	17.35	21.19
0.65	0.97	0.82	1.00	0.5	0.80	0.63	0.20	17.52	21.09
0.65	0.97	0.82	1.00	0.5	1.00	0.63	0.20	17.37	21.08
0.63	1.00	0.88	1.00	0.5	0.40	0.63	0.20	15.09	15.77
0.63	1.00	0.88	1.00	0.5	0.60	0.63	0.20	15.12	15.95
0.63	1.00	0.88	1.00	0.5	0.80	0.63	0.20	15.08	15.77
0.63	1.00	0.88	1.00	0.5	1.00	0.63	0.20	15.16	15.76
1.00	0.64	0.71	0.50	1	0.40	0.63	0.40	28.67	29.62
1.00	0.64	0.71	0.50	1	0.60	0.63	0.40	28.57	29.69
1.00	0.64	0.71	0.50	1	0.80	0.63	0.40	28.18	30.18
1.00	0.64	0.71	0.50	1	1.00	0.63	0.40	28.60	30.02
0.92	0.70	0.76	0.56	1	0.40	0.63	0.40	32.46	35.56
0.92	0.70	0.76	0.56	1	0.60	0.63	0.40	33.27	32.64
0.92	0.70	0.76	0.56	1	0.80	0.63	0.40	32.33	32.77
0.92	0.70	0.76	0.56	1	1.00	0.63	0.40	31.66	37.72
0.88	0.73	0.71	0.67	1	0.40	0.63	0.40	29.34	33.37
0.88	0.73	0.71	0.67	1	0.60	0.63	0.40	29.87	27.89
0.88	0.73	0.71	0.67	1	0.80	0.63	0.40	29.27	29.90
0.88	0.73	0.71	0.67	1	1.00	0.63	0.40	28.40	34.52
0.84	0.76	0.76	0.67	1	0.40	0.63	0.40	25.74	28.27
0.84	0.76	0.76	0.67	1	0.60	0.63	0.40	25.98	26.96
0.84	0.76	0.76	0.67	1	0.80	0.63	0.40	25.38	26.72
0.84	0.76	0.76	0.67	1	1.00	0.63	0.40	24.94	29.88
0.81	0.79	0.82	0.67	1	0.40	0.63	0.40	38.57	43.86
0.81	0.79	0.82	0.67	1	0.60	0.63	0.40	40.19	37.41
0.81	0.79	0.82	0.67	1	0.80	0.63	0.40	39.97	36.77
0.81	0.79	0.82	0.67	1	1.00	0.63	0.40	38.98	45.97
0.78	0.82	1.00	0.56	1	0.40	0.63	0.40	36.95	36.87
0.78	0.82	1.00	0.56	1	0.60	0.63	0.40	36.28	37.35
0.78	0.82	1.00	0.56	1	0.80	0.63	0.40	36.86	37.28
